algorithm_type,params,s_epe,s_mse,a_mse,combined_score
Farneback,pyr_scale=0.2; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,13.897726126435595,3229.9146,3229.9146,0.38836305700831086
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.79978134634483,3384.8784,3384.8784,0.3822896480325205
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,13.384766283654027,3320.0403,3320.0403,0.3865891611996491
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,13.932394774545468,3253.5525,3253.5525,0.39026669570311834
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,14.946329158765092,3116.026,3116.026,0.3962101696641328
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,13.341640587205944,3293.3809,3293.3809,0.38438582139986116
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,14.028556979440292,3200.7222,3200.7222,0.38844313195784586
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,14.609620134774392,3116.353,3116.353,0.3915158830587165
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,15.442165490435354,3010.6763,3010.6763,0.3968308951360534
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,13.3417918610487,3293.364,3293.364,0.3843869408558598
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,14.033394750912612,3199.7832,3199.7832,0.38845453436914557
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,14.643364832850015,3110.0796,3110.0796,0.3916118756976962
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,15.667659926896485,2960.9023,2960.9023,0.3970013861246831
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,13.550434579804264,3246.2673,3246.2673,0.38448214231428113
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,14.275504752395397,3142.8828,3142.8828,0.3884300544476209
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,14.861007937846836,3058.3315,3058.3315,0.3915540136166568
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,15.71113435023866,2954.1174,2954.1174,0.3972029283276577
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,13.55059342668685,3246.2307,3246.2307,0.38448216079878067
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,14.28026682527163,3142.0503,3142.0503,0.38844675987440525
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,14.893628239858932,3051.3413,3051.3413,0.391591274860703
Farneback,pyr_scale=0.5; levels=5; winsize=27; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,15.916940574036332,2907.4585,2907.4585,0.3972846896038533
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,11.976215990452088,3475.4604,3475.4604,0.37619466337457663
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,12.422462772954926,3436.694,3436.694,0.3801161364742239
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,12.849301940440792,3398.0364,3398.0364,0.38377241477107527
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,13.584964919714327,3318.3171,3318.3171,0.3892885578481304
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,11.976327641616983,3475.466,3475.466,0.3761965543164314
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,12.4261202204135,3436.2957,3436.2957,0.38014343927608896
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,12.877423416967668,3395.1946,3395.1946,0.3839956163560715
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,13.828883441346434,3288.8862,3288.8862,0.390937555043703
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,12.381049689170393,3425.0874,3425.0874,0.37883994753284594
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,12.909997538543752,3372.1199,3372.1199,0.3830671722704551
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,13.423411457142418,3318.5327,3318.5327,0.3870397286788787
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,14.26281843083386,3228.0234,3228.0234,0.39336086202623427
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,12.381157442866087,3425.0796,3425.0796,0.37884099414858863
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,12.91379130649798,3371.7095,3371.7095,0.38309566830352204
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,13.453564729796218,3314.591,3314.591,0.3872253781667244
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,14.494713363378182,3194.5017,3194.5017,0.394596091948554
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,12.511831101517068,3402.4263,3402.4263,0.3793112159514056
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,13.087770418733365,3344.0098,3344.0098,0.38386938976222285
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,13.647273202120056,3284.312,3284.312,0.3881205472065042
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,14.501925978687794,3190.1423,3190.1423,0.39443550848045295
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,12.511941322085551,3402.4077,3402.4077,0.379311656353436
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,13.091723652733938,3343.5415,3343.5415,0.3838966314482193
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,13.679476293514018,3279.8035,3279.8035,0.3883008748057065
Farneback,pyr_scale=0.5; levels=5; winsize=35; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,14.72872548781871,3152.0706,3152.0706,0.39532639830075256
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.835892442405202,3003.4585,3003.4585,0.3599100000158545
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,14.14540007894097,2788.2043,2788.2043,0.3653278681892953
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,15.195748321643299,2638.6458,2638.6458,0.37105923451387046
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,16.576544505533356,2525.8635,2525.8635,0.38362345086581995
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.836104647595755,3003.393,3003.393,0.3599090518831283
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,14.152281594878025,2786.6255,2786.6255,0.36532948273070476
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,15.242677931441165,2628.1704,2628.1704,0.37108773297304526
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,16.833702026146632,2468.6477,2468.6477,0.3837906968362448
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,14.153293689243185,2727.8892,2727.8892,0.3618194678248272
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,15.454742011867731,2524.3215,2524.3215,0.3678256946446486
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,16.433701272509516,2397.3186,2397.3186,0.37391093868000136
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,17.424442811004727,2370.0896,2370.0896,0.3861475867079633
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,14.153544455214004,2727.8232,2727.8232,0.36181902974070235
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,15.461534177488392,2522.5923,2522.5923,0.3678170132767839
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,16.47591026705886,2387.926,2387.926,0.37393830268734085
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,17.58332597357649,2336.6245,2336.6245,0.38636404931541934
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,14.776730384958782,2613.5254,2613.5254,0.36368576074785186
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,16.034554835112438,2420.2053,2420.2053,0.36969609016510013
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,16.918091348699907,2321.1187,2321.1187,0.3761204105680093
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,17.706310274055777,2330.0164,2330.0164,0.3876893245239223
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,14.776947693357883,2613.4658,2613.4658,0.3636852267867528
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,16.04022224045529,2418.9155,2418.9155,0.36969805210982043
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,16.954103428664617,2313.2576,2313.2576,0.37615291323224637
Farneback,pyr_scale=0.7; levels=3; winsize=15; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,17.829722344680754,2302.537,2302.537,0.3877683396312175
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,12.227579250301716,3247.5984,3247.5984,0.36604202302408334
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,13.372549752931453,3097.6958,3097.6958,0.3730774479782275
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,14.396611702128382,2966.025,2966.025,0.379514062328714
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,15.802939939605215,2818.9192,2818.9192,0.3903763124480826
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,12.227758811637687,3247.5703,3247.5703,0.366042853051572
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,13.37926953825443,3096.4211,3096.4211,0.37309503731234117
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,14.445312103765824,2956.439,2956.439,0.379620712931878
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,16.123924781103334,2753.3403,2753.3403,0.3909353741100148
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,13.241010936694067,3080.5557,3080.5557,0.37020750091111077
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,14.508148564571837,2904.7505,2904.7505,0.37739910430853146
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,15.521526083651105,2764.6853,2764.6853,0.38318247738901856
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,16.67022486952285,2661.9617,2661.9617,0.39310085699938496
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,13.24123936329752,3080.53,3080.53,0.3702091640639561
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,14.515330145673365,2903.342,2903.342,0.37741514195882253
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,15.566511745356783,2754.8755,2754.8755,0.3832236956869023
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,16.8822262370619,2614.024,2614.024,0.39319260930781164
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,13.714849825857797,3008.7825,3008.7825,0.37253485447786455
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,14.981609910642927,2825.4175,2825.4175,0.3792675958264088
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,15.920040486164392,2698.268,2698.268,0.38477664658497274
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,16.890838133024154,2624.6614,2624.6614,0.39395142238753805
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,13.715075516160521,3008.727,3008.727,0.37253469118315646
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,14.988563744220082,2823.9548,2823.9548,0.3792771816570572
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,15.960919269247261,2689.05,2689.05,0.3847958780492621
Farneback,pyr_scale=0.7; levels=3; winsize=21; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,17.064276736526484,2584.2761,2584.2761,0.3939564552125167
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,11.739274412710131,3385.6492,3385.6492,0.36748878926481926
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,12.665134066924399,3286.6934,3286.6934,0.37451348654845285
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,13.567435457182384,3192.0603,3192.0603,0.38146772284727726
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,14.92361728225421,3066.5564,3066.5564,0.3929240410947779
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,11.73941966808869,3385.621,3385.621,0.3674891390089042
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,12.670900119195775,3285.8503,3285.8503,0.37454362183799894
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,13.612466540832093,3185.4517,3185.4517,0.3817016381190049
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,15.258976831897987,3008.9773,3008.9773,0.39416431507280325
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,12.472566426229374,3289.8667,3289.8667,0.3720079466164574
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,13.558374295843231,3169.6477,3169.6477,0.3799961112965904
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,14.47822243451203,3067.3677,3067.3677,0.3867371804188465
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,15.72223547872871,2932.6138,2932.6138,0.396068127084549
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,12.472758000571286,3289.8345,3289.8345,0.372008691506289
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,13.564509540345133,3168.8167,3168.8167,0.3800321305331012
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,14.52225059900617,3060.5012,3060.5012,0.38694158741707696
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,15.980874639799666,2881.4136,2881.4136,0.39661706684898
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,12.830246000357471,3249.6765,3249.6765,0.374604050441734
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,13.916417008529365,3129.548,3129.548,0.3826027379855152
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,14.793549970276647,3021.865,3021.865,0.38842160496793676
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,15.92295475110789,2899.6,2899.6,0.39689737063919817
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,12.830442183977786,3249.6467,3249.6467,0.37460500887307513
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,13.922445987173623,3128.4465,3128.4465,0.3826210570366401
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,14.835399131356056,3014.3987,3014.3987,0.38855951961407786
Farneback,pyr_scale=0.7; levels=3; winsize=27; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,16.15129129653456,2850.4783,2850.4783,0.3971467816026404
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,11.285772221760485,3476.4832,3476.4832,0.36658981359469045
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,11.983573282060124,3414.1587,3414.1587,0.3726195671361281
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,12.700224464201321,3352.6362,3352.6362,0.3789613233316813
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,13.88508680821884,3255.9224,3255.9224,0.38974657105465726
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,11.285879409748606,3476.4644,3476.4644,0.3665901817382734
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,11.988024965927675,3413.724,3413.724,0.3726557987770234
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,12.737279284532441,3348.7578,3348.7578,0.3792473942831139
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,14.197183199123137,3221.4463,3221.4463,0.3920473562315487
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,11.761641840152885,3427.7637,3427.7637,0.37032881255962574
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,12.623456174047787,3349.4673,3349.4673,0.37769642845269835
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,13.37765454257178,3282.978,3282.978,0.38426585183605616
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,14.51170375298926,3177.4573,3177.4573,0.3938112907103753
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,11.761783201282672,3427.7456,3427.7456,0.3703297187318368
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,12.62862778693045,3348.8398,3348.8398,0.37773119069988
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,13.414353609569028,3278.5703,3278.5703,0.38451517296514925
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,14.797969967938997,3134.0845,3134.0845,0.3952166491264557
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,12.012157861134355,3409.3313,3409.3313,0.3727301024718813
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,12.865934358476522,3330.0125,3330.0125,0.3799238405725806
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,13.575307657696015,3263.81,3263.81,0.3858829089256931
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,14.689977142093491,3151.3994,3151.3994,0.3947436585230537
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,12.012314144705352,3409.3152,3409.3152,0.3727313069652365
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,12.870697322309457,3329.4712,3329.4712,0.37995803753483914
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,13.609986262709715,3259.0393,3259.0393,0.3860821729905123
Farneback,pyr_scale=0.7; levels=3; winsize=35; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,14.956750829929058,3112.8633,3112.8633,0.39616632167378585
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=1; poly_n=5; poly_sigma=1.1; flags=0,15.039178495382624,2738.7512,2738.7512,0.37487357229675355
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=1; poly_n=5; poly_sigma=1.3; flags=0,16.126867018108022,2560.562,2560.562,0.3794098519757413
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=1; poly_n=5; poly_sigma=1.5; flags=0,16.848292273107905,2452.875,2452.875,0.38304858754628135
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=1; poly_n=5; poly_sigma=2.0; flags=0,17.485525513731552,2451.5586,2451.5586,0.391890876760685
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=1; poly_n=7; poly_sigma=1.1; flags=0,15.039427617905584,2738.6948,2738.6948,0.374873677448484
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=1; poly_n=7; poly_sigma=1.3; flags=0,16.133259453756537,2558.809,2558.809,0.3793941885802755
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=1; poly_n=7; poly_sigma=1.5; flags=0,16.88389255330964,2443.0825,2443.0825,0.38295945358439343
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=1; poly_n=7; poly_sigma=2.0; flags=0,17.629595295997166,2407.1165,2407.1165,0.39124132071908696
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=2; poly_n=5; poly_sigma=1.1; flags=0,16.0686764176912,2489.9724,2489.9724,0.37435982652377847
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=2; poly_n=5; poly_sigma=1.3; flags=0,16.955553620379206,2351.6233,2351.6233,0.3784751621986374
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=2; poly_n=5; poly_sigma=1.5; flags=0,17.452584280304063,2298.3096,2298.3096,0.3822347591641021
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=2; poly_n=5; poly_sigma=2.0; flags=0,17.9701293423396,2338.9126,2338.9126,0.3919165808761818
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=2; poly_n=7; poly_sigma=1.1; flags=0,16.06888228161602,2489.9058,2489.9058,0.3743587002063648
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=2; poly_n=7; poly_sigma=1.3; flags=0,16.960304002987982,2350.2908,2350.2908,0.3784617079241941
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=2; poly_n=7; poly_sigma=1.5; flags=0,17.48071402275859,2290.49,2290.49,0.38215939759711604
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=2; poly_n=7; poly_sigma=2.0; flags=0,18.036193095848393,2312.7505,2312.7505,0.3912717404016614
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=3; poly_n=5; poly_sigma=1.1; flags=0,16.384903759678515,2424.4175,2424.4175,0.3748536988028729
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=3; poly_n=5; poly_sigma=1.3; flags=0,17.148978582432115,2303.3137,2303.3137,0.3782845377919509
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=3; poly_n=5; poly_sigma=1.5; flags=0,17.65020318677424,2258.6897,2258.6897,0.3826242267082689
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=3; poly_n=5; poly_sigma=2.0; flags=0,18.07290738787982,2310.1523,2310.1523,0.39162984454169136
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=3; poly_n=7; poly_sigma=1.1; flags=0,16.385077151153048,2424.3682,2424.3682,0.37485317585359995
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=3; poly_n=7; poly_sigma=1.3; flags=0,17.15304608225708,2302.0178,2302.0178,0.3782637136292297
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=3; poly_n=7; poly_sigma=1.5; flags=0,17.675213133608487,2251.8992,2251.8992,0.38256693841458617
Farneback,pyr_scale=0.7; levels=4; winsize=15; iterations=3; poly_n=7; poly_sigma=2.0; flags=0,18.12672587419768,2288.67,2288.67,0.3910943678080348
